community,community_size,avg_weighted_degree,avg_rule_hits,avg_suspicion,max_suspicion,density_w2,top_users
12,482,383.7966804979253,0.04149377593360996,0.3874379127102639,34.29781413563175,0.125,"['0e2410ab413b6824', 'ec26e679d211f9a9', 'b9c5fe55dcb05c2a', '1b11de0fafd87bcc', '754b00afe5987f52', '76e7e84ab942c37a', '2d410cd685fc1711', '0f2d870a0221bc2a', 'b0720289b2e80462', '738a4cc349203c25']"
40,424,397.625,0.0,0.37088305144773,3.5130461630753422,0.1,"['90059a9d74100354', '3d1df05cbddcc3aa', '2266711dcac6c1b8', 'eb51ffaa6a121b16', 'd05f42c40cbc2865', '2e5b8cd7660071b5', 'b7e39596b4d11ee4', '1178cb9ea100c679', 'b2f0b88cba9e7971', '789d4e1dced48c22']"
9,1007,391.69910625620656,0.0,0.35028206098201525,4.795351201267813,0.1087431693989071,"['eacb5e2f461dd871', '40a265d494b4f6ee', '916f8aa94bd5086a', '65032cac21cd2660', '9c1bc6c271e72432', 'e52a87bcf39af792', '25101d48d0ae6e00', '850f9a0740758b54', '9bf883ab20b2aaf9', '63efaa65daf3d1bb']"
39,635,365.19212598425196,0.0,0.29304416885741663,2.607278409617993,0.23809523809523808,"['042bad586ac2b653', '61b98be5d5bbbc84', '83932a7ac471b8ee', '5c7ea7691314920e', '5811b25371c223c4', 'db201feaad3f1d30', 'a37ee1b9bcde3c67', '18192cd12a5f3fe9', 'e6f04d2d9d2fe667', 'bc503c8ba49f3cc2']"
49,317,331.70031545741324,0.0,0.2201306035645801,1.467888318710155,0.4,"['89e0cb0860243009', '1b38357a0c2cac95', 'a0c351d2a07be20e', 'f97557a6311b755f', '7d9ea0562b6c8cf1', '550a108efa69b8b2', '69773f4bf5864c6a', '74fc0c2ab70c3027', 'a73463f4ec4009b5', 'cafc5836bc97c06f']"
80,368,348.1576086956522,0.035326086956521736,0.18549847076268539,1.7350658473873342,0.0,"['fb9f6653fce3fe57', '3d8dce9586922261', 'd28908b55cd50762', '2357776131256a31', 'e624e0e3063a779a', '24c4f9f9266b126d', 'fb1afcd57199bfb8', '5fdc68539e9b8124', 'b7e7e55399f5fae0', '1a3ad55ff928669e']"
44,426,327.2863849765258,0.0,0.10232633124737243,2.1814401242824766,0.14166666666666666,"['df2bd2734cff6873', '39789fdbfb29f2b1', 'a3f00fb9ee0a053a', '7b8c147b721fa807', '61d253a00f768060', '1b60632a7cd86030', 'da45fe021f19bef1', '229127ba077cc7fd', '5caa7346c6138b3c', '538796aa2ea21bb6']"
6,296,318.60135135135135,0.0,0.076847682916658,1.8713810946433576,0.16666666666666666,"['b0de0424ee881055', 'bcfc550556856d02', '244b6632ca66cd8a', '837dcc74b4421b38', '4244de54d9b4726a', '8e52a77c0b25455a', '6026e507e10ee67c', '74216024c8afe7f4', '8816c11a63223013', '3f54747d37c9d7fe']"
1,758,316.2282321899736,0.0,0.03875308570561212,3.58724435104671,0.09302325581395349,"['634f48b5f6e818bc', 'd93365e1cb890b8a', '3b3117e55acd1a69', '24fc58e66c575e2f', 'a4de74d222a98e1c', '702b3861eca17975', 'd50bfb87baf31e27', '6760629a192b69e6', '250d04df3ce364d0', '528f004112253a76']"
13,314,321.95222929936307,0.0,0.025931944855893584,0.977222796011388,0.0,"['a0f905b673a5685f', '9c478d5f6899912a', 'c2b854541e733eb7', 'ecc77646f163d934', 'c2b0e7b188a21535', '7bbc2efeea818051', 'fe5599a0e39a7fdc', 'a63a6bb2d9a3b572', 'd7f463b7df71ed4f', '5734fdec61a61baa']"
8,253,276.5098814229249,0.0,-0.0032374156759754982,1.0388826322409528,0.4,"['c166d5b71e87b0ea', 'f79b43da08a8e9d5', '9925f3a90aa9fe25', 'c8b8533b6962af8b', 'cc255acbde5d5405', 'd05a4885c6c8ec23', '7b639d004449f83f', 'ca910c0639e40bfb', '0b73a631c279c630', '7dbfe63325d23f15']"
2,368,279.45652173913044,0.0,-0.01710269982587489,2.4296198463230274,0.3333333333333333,"['1876efbd762be2a5', 'e03f53140f943ca1', 'dc10e1cc78be492d', 'c236c9e8511428fc', '6aeeddb4611bc93c', '895cf15654de94ff', 'aab261e363c78c43', '9d23985b2721688e', '31d14059c9769ff3', 'ed714d85173cf329']"
0,793,277.8196721311475,0.025220680958385876,-0.07741323949524029,2.7019830083149285,0.09581646423751687,"['1f4249d7eacd61f4', 'f0fc91420a3bf603', '014231c921c17efd', '3c8e8123fe7c239c', 'bebab9a31c60da1e', '829b127fc2004cf9', '0c7f040da12fb031', '8db504d3333edc80', '7fa95e25519c50de', '295a498a25ba6086']"
23,538,276.2843866171004,0.0,-0.0963149261573028,2.189215351005032,0.16176470588235295,"['b3f3c9a19702e53a', '17432aa0d362a0fb', '0f292196b35c2e60', '9a3b4d3ac4b8bc3c', 'd0e79ce6da8b3311', '2b67ac32df9085ab', '386116a1bcc8da6c', 'd074b8b09fcea562', '42a08ed63b97a7ce', 'ab455bc3ab0ab1aa']"
78,284,289.8345070422535,0.0,-0.10405565405673335,0.8517588688364326,0.0,"['0314993a13a4987a', '677abc3d75e1e464', 'f513842dff88f3ba', 'cd16016521d11863', '48915597c6e46d9e', 'b1df04f41396df2b', '27524d0c9c888d01', 'df1b958f6d7532f2', 'c3c7612a44203dcf', '2825c9a2981a4774']"
43,257,285.80155642023345,0.0,-0.12037790641613064,0.932703337981565,0.0,"['dcd19fd6c7dfa1a3', 'a50a4f57ad51d504', '6f5e9c6ef4477781', 'f79a379794bfc828', '5c8f020b4ae561be', '675de098da790c48', '0d66bf923f23fb87', '1dd96999eb3b105b', 'bdeb73617d67ffc9', 'a3e70196f3a19022']"
41,298,187.10738255033556,0.0,-0.13295034263077715,0.6113041723278236,1.0,"['d357c157c74c5bca', '3a770bbc28bb62a7', '4208cd2602587f8e', '571d621fa9ced3a1', '439ac23d80722493', '29b9cbd7971870d7', 'b5d6a605d0a05e69', '0150e4598d779723', 'b8a7d81cdae978ea', '526cfd2193417186']"
47,277,278.942238267148,0.0,-0.14813909974608425,0.7586727293195301,0.0,"['cea121e3a96bcc26', 'ab4be063b0da7f8b', 'ade56ed572d76553', 'afffaab22952932b', '364586da4567b0c0', '5c31f930f6cfa4c1', 'e9a87d6273fd60f7', '7078a00dfb471aaf', '0cbefdc5b173a205', '09779da5de5fbfc5']"
7,311,231.84887459807075,0.0,-0.28347004595923814,1.7124227567399535,0.14285714285714285,"['e6d10fb05846e1d2', '182d25f4c7b92440', 'a8e487eae0313634', '6b5791fc00761e93', '50355daab665daf1', 'ed4890558ba7d20d', '5e503ed7bf8a6f3c', '23e6ba64c079468d', '369449acc1738307', '5ee4f2a3623f8ed1']"
65,243,244.85185185185185,0.0,-0.28611051131301346,0.6655865898026277,0.0,"['d162abae444c4401', '90d7c85d85aeff82', '117adc293f1c87a3', '355d4c51921497bc', 'b02145e9279cfa00', '9a43a1903d3e11b6', '3f6dc7ff49d48277', '6f9479eeae290616', '84fb197737314b0e', '592d35f8ee42c3e3']"
32,306,205.0392156862745,0.0,-0.2924951705510943,0.735340872946706,0.4,"['885fa0867bf91761', 'f3ee4379f050f642', '969ce7cb6671de02', '77e80e51655066cd', 'b889f297cf93c612', '6afacca4ffbca0e6', 'e3948b98665ad1f4', '976d30bc03c215a3', '7469b685c5fb08b7', 'cf56cd3e7fbe70be']"
29,220,239.5818181818182,0.0,-0.3074395152029059,0.6453504725163447,0.0,"['82a8de9d9a9b3971', 'afde78ad69bfd9ab', 'd38e76eae8461572', '958fc8b1cf140094', '724d65948644279d', 'd4aa2a3e5bf978e8', '3deb24b1363a72f9', '9f554c30db419150', '1b952071cf8f8fb7', 'b4a5af4d51f79f3a']"
24,389,143.91002570694087,0.0,-0.3077796985388492,0.607256948870567,1.0,"['ef17836f4ea335d5', 'c7719a3b4286895b', 'fc79f1e56bb564a0', '886afb99c47e1889', '6789e69e0e8fe1c9', '0508e62e2b8040e9', 'e5ee44f372b88a6c', '5c4eef143e89680a', '4775c249c40ea1a0', '772ef54292da2897']"
36,247,238.49797570850203,0.0,-0.3118260678848821,0.6372560256018314,0.0,"['1bd4ae7b4ffd7fe4', 'aebd0e229e587254', 'b3c84cef291220e4', '6d81db5d13372cc1', 'd2eeaf22385e2636', '93644d71a6b80f1a', '1358c019ccfc2507', '370d8e14c7a1c759', '7e8eb260e61f27a9', '110b1ea365a8a5cd']"
16,539,213.4378478664193,0.0,-0.35697874122140294,1.0739662944917603,0.14545454545454545,"['3bb6ac8453df0348', 'eea7435a2042235f', '8c4af01a8436b51a', '5da34bd8c3512f39', '95115a8d33f5620f', 'd57c8b3bf9a3189b', 'fb4271f88994f2db', 'a939202ce81e0d5b', '910f9a4c6e64f6a5', '9a1a86b279954433']"
79,225,225.88888888888889,0.0,-0.36285785983580576,0.5886893441147519,0.0,"['943d3451e4d6e2cd', '120c3c86fded7713', '83317de88de03aad', 'ac9361733cc4020d', '67dd1817bb0890eb', 'c02ea71fff763fa0', '55e1d3f44157cd55', 'e59cba2489d60c40', 'daebc21a77ef1036', 'd985cf9b9c036570']"
27,475,207.72842105263157,0.0,-0.37617834068939027,1.9075548298896328,0.15555555555555556,"['74d0b86f6f9ed055', '6414b53c8436d5d8', '2b3b556652758ae9', '4a6d65ef4210cad6', '7f3fb811feebfd22', 'bf30c401cb09465d', '6ef33e4c6fbffcbe', '1c1f01f2c33e86bf', '126f79b6e765fef2', 'ea6a12d2befa0387']"
17,203,215.67487684729065,0.0,-0.4041962489632639,0.2891948082777616,0.0,"['a2a3770c8381dbcf', '3f6e1aac86207528', '1b7a6095c4111810', 'e4d3f60e687e87aa', 'c1cc7ab5447a2f2b', 'f6326e1eda556369', '3d5a469aae0a0aa4', '05bdb204b33196e4', 'a9eb41502759ce83', '0ca9b6b8a97b8266']"
48,311,214.4694533762058,0.0,-0.4090748671113662,0.6615393663453711,0.0,"['37d877728c4e9fc0', '17bd0d0641739ea6', '571f75991836b084', '6b1f30defc461927', 'fea2ba8e3b393b57', 'f8b09bff4537ad2e', '3c0a841a05a1f724', 'c48f245707dc00b2', '7ee0b0cdf81f31f2', '12ff36bbb56092cf']"
19,209,213.22966507177034,0.0,-0.41409256741910977,0.6210671317728048,0.0,"['8d56635ffc3ee944', 'cf4e60eebed8b738', '200a3ce425cd6248', 'e84da6b198dbe8b3', '2b71adc531cd2ed3', '12267b0f6e660fac', '317fca0a5425a366', 'b7af7c20569ba660', '08cc18388d2e654d', 'dd912eb0fbd390c1']"
15,429,191.28438228438227,0.0,-0.42922147081308665,0.6785667978230485,0.19047619047619047,"['0f2174cf7f33e48c', 'b67edb665f1827a5', '15be08240cb43d65', 'e20cd4e69a5eef81', '2c543b8271b483ab', '1cdf1f52ff6c6455', 'a073de38b2d610fd', '903cf6fb619668ae', '1985de51891657ce', 'ae046622bbe0183a']"
30,212,206.5943396226415,0.0047169811320754715,-0.43380252430881366,1.4112879708068042,0.0,"['7107b92198b184d8', '5822617a6955d830', '0e8f05ccd3686b64', 'cb7aa1f951283129', 'e1483339e7fa3de9', '8fbd3f2dfb81769c', 'ac4c1a53c5dd9070', '8aac607ed53c3b9a', '8937123210b6b847', 'd66c2a37abd5038a']"
42,397,166.23677581863979,0.0,-0.47532831133991976,1.5311362388120564,0.3333333333333333,"['345e5c4e88ce66cd', '1ee4a914ef529a16', '55dbef1aa3e11e8c', '28c0f8dbdfbbce86', 'c047272142b316ac', 'be13c54c1fd38b8a', '8efc89b9ae580652', 'ab49299739ad02ae', 'cb1a5ca727afdf8d', 'e80f029ce8a11ec6']"
69,192,193.98958333333334,0.0,-0.49196147755044684,0.27300591444873507,0.0,"['1f28576d14cf70ee', 'f5a4d6f6166a53cb', 'aeb8f4c0d7f2f4fa', '50c4b28ce3b240cd', 'ffd16695da82583c', 'd002020c39b8437d', '65f47e5a49478e91', '29dd58e0ab316827', '5a9ca46544d53ca5', '0845afb60093d925']"
56,4,2.0,0.5,-0.5116493038245715,0.24973483857415274,0.0,"['abe1dcaef9924043', '55235ee8f28fb5df', '9ee51992da39ec10', '446feeafef2bf0ea']"
33,173,179.9364161849711,0.0,-0.5488377852820466,-0.014346951016485268,0.0,"['52a852937ba167a4', '541e40b57cd6a669', '222c32f8b7f436b5', '644d380af78a75d1', '373b59c33d1cd666', 'bda703e4f8d58e5f', '327ebba785f1ed33', 'c468809a84cc8437', '88bf04ed91896364', '2c5744fb79bb7ba0']"
22,339,179.6843657817109,0.0,-0.5498578895865323,0.16777810456006287,0.0,"['8f276ebfe5eb8448', '5ba26878d2e0e6cc', 'fb4e749507388840', '416e7f3bdc6d6b6d', '4af8830dec7d0fdc', '8b495040505bcbee', '9bee3e42da94cc87', '24d15c659481d1cc', '456b451dc3a3226a', '6bc94798be38dbcc']"
28,266,71.23684210526316,0.0,-0.6019043119250768,-0.2224238598670411,1.0,"['fa2a40f766d14b45', 'f088261fb6076692', '3942d181fad75079', '7f2a324f539362d9', 'c1212fde1b73a669', '7b854ebfeccb6fe1', 'e5b22e81cef2f215', '50fbd967854f35cf', '7537ffabb47f80c9', '4339b3d225b578da']"
86,138,142.0,0.0,-0.7023749387501116,-0.7023749387501116,0.0,"['325236fad082b76b', 'e427cffd43c1fafd', '3b35e01fa1ba4b08', 'd07322b1eda56c34', 'd513d7630434cc1e', 'ca965c7d2752f249', '077c5f352a19ec89', '45465c849c85c473', '5c2437b3c531810b', 'be9e8f01f7974529']"
45,345,139.7768115942029,0.0,-0.7113726790159546,-0.02648862138825514,0.0,"['2b2a6b0e2687662b', 'bf394b01f6c7860e', 'f8312f74dda9c841', '25ada0d96cbc70d9', 'bf979e2453a6be7c', 'd1cf98adfc5324cc', '1d6f0829ce518734', 'a8fdf2bf6bcf1ff2', '60dfc00729bd59af', '9386e2bf9cfd1584']"
54,381,138.753280839895,0.0,-0.7155151366940131,-0.03863029176002501,0.0,"['83b60a13b7f9b274', '7fe8ae18d6f071e4', '15ea4343d41d7595', '13ea8f118c14f5c7', '71a484ca89c91123', '90f48b148097d6a2', '70e797ce4581dd00', '4a2f6cfe11cfaf76', '5b78dd776763a571', 'a168874b6aaa3078']"
57,318,86.14150943396227,0.012578616352201259,-0.9093942309504817,6.036253953600742,0.0,"['b08d1ae5b108884d', '13624f0a33650b9c', '7d284cadcde4fedf', '190a31d81ff4d7e8', '7f82eeb3856ec30b', 'e6971c527298ac7d', 'ca6f733dfe51aa29', '8df9bf4a54eb3ad3', '445c342b9ddaa0f5', 'd0f9ec2ab9915eed']"
68,85,85.0,0.0,-0.9330666758137393,-0.9330666758137393,0.0,"['324b647a5a469ea4', '21d65cd8053e7841', 'aaad249c2ced1d72', '1cac3245b3c6dc00', '94beaee073a0e2b7', 'd29bc5e355614a90', '268d88fb9041cc7b', 'a1c21da949771ca5', '4c514b9eec9c7897', '525dde4153a0fe56']"
76,85,84.0,0.0,-0.9371138992709958,-0.9371138992709959,0.0,"['60a3c4d493e24bc7', '951b688021e0ba60', '6a77e2448fa7ce1f', '5cb41dc7c396daac', '4c324f339e67ecf0', '80e4c89629965fd7', '95f58696044327e2', '2067feeb6f3f2f5f', 'afaf7a804720d0cb', '3704337491c6af6b']"
71,77,77.0,0.0,-0.9654444634717922,-0.9654444634717921,0.0,"['515c6f73c2fc1494', 'a84dbd65f10d7c6d', 'b8f9856b86dca642', '9af9a5ea42e5393e', 'b11ac10020714ff2', '704f5ab45e659a80', '6279e0b29f0a70e2', '9dba5ed4a62114c8', '6bccd932b1c2ecaf', 'bb3d754dc48b119a']"
75,150,73.75333333333333,0.0,-0.9785844489630188,-0.6699971510920586,0.0,"['3af56cfa82849395', 'b4a0c03973187909', '58f78f028051a063', '34efbdaf7584b6ce', 'c3a04752b627e83c', '58d074f8fb35159d', 'a2be536c97ad186b', '926164ee8f82d0bd', '85f252a6c7616863', 'f7a2f64b8df50ee1']"
77,70,69.0,0.0,-0.9978222511298452,-0.9978222511298452,0.0,"['7fac4d8825a93be5', '2b5dfe4ab1b20695', '7d300d6cbc86216b', 'f4a31f04706c54a0', '62c68fbe8e08f43f', '2b5bb3bfbd6533e8', 'aac295dba477ddfb', '2a1a4aa9316e7c18', '7a26b1b4618b40cd', '0f0e1527fe725b5c']"
51,274,68.01094890510949,0.0,-1.0018251619215115,-0.5607221177461297,0.0,"['812d5d7d1c392d1f', '324368dd0ba35d3f', '6e4b059c6e75824f', '801d198351d14cd6', '9e5eb5477586eddf', 'b6953a1132c8d492', '5425edc64677b923', '0417f86f20c563bd', 'c5806357f9983012', 'a2779e2065168eb5']"
67,67,66.0,0.0,-1.009963921501615,-1.009963921501615,0.0,"['17ea9e8e212c2198', 'c814ab5246bfe16e', '06ef61766f13e9bb', '1251ba2585dcfc29', 'ed6c5541db9459c5', '641ae2aff017707f', '4f2a38237a17de79', '0d36b676bbe676d9', 'ad635fc93468064c', '11d733ff43026135']"
31,84,48.773809523809526,0.0,-1.0796821636760239,-0.8966416646984297,0.0,"['ae5570126b667e06', 'ca65673e456e30d2', '4e60e1423b52af89', '6c4081434959b51c', 'c1127edb1b1e7e9d', '5039e2910a775236', '586f4ff7570c6866', 'c185ad87c4281049', 'e15c6697c139c7a7', 'eee2356d056b4d1f']"
26,32,33.0,0.0,-1.1435222955910838,-1.1435222955910838,0.0,"['a67f20af8925df92', '2d8a7ce0dbfbda8b', '0d24fd39dce19052', '9c1b6df2eab67d9a', '701c764cae6d999a', 'f68ba53e8ecc14c9', 'cbfb128016aedb46', 'af1e4c096f13512a', '581d4594bb3a06f5', '6cc6c793be05631d']"
59,23,22.0,0.0,-1.1880417536209067,-1.1880417536209067,0.0,"['41eac8970e907f2f', 'cdd4d66af53ce6ba', 'b76666affa0ed01b', '7ee62ab2d0c1a5da', 'a4338d048b517ee1', '3a2cac4125480751', '88258e9292d39a0e', '76dce0133b50cb04', 'ed04fdaee9e6ba51', '5faa40ab2042414d']"
83,22,21.0,0.0,-1.192088977078163,-1.192088977078163,0.0,"['3ba04b5a7b78eac4', 'a188c4d8f8342740', '233126acf4372356', '655ed4e4b1071770', 'd6ce903f0acff627', '008f6264ae4718b1', 'e765518119df59c7', '978261076831cff0', '7c28c67b6eeb3fa9', '81389325124b0c0b']"
99,17,16.0,0.0,-1.2123250943644464,-1.2123250943644464,0.0,"['ca66b4b52181093b', 'b34a62edf0bd0ae0', '202e6e60a08b2b5c', '0d2c271a0067ec74', 'bd4232ec86808722', '57a628013911987e', 'cb9f3dd13e00f82f', '077affe68ab92da2', '97ea00118ff359da', '7e7e25b2572d766c']"
73,16,15.0,0.0,-1.216372317821703,-1.216372317821703,0.0,"['42efaa339d1794e5', '01577d3178393fd5', '36f37e6fed3ec75a', '0681c81e0bb94155', '5cdfdc8c70e50e3f', 'fed7f4bfbba7470c', '0ea0cd73864db2ed', '5c054fba13117d20', '687f1061bfd004ac', 'ec13088c7ec2824e']"
72,14,13.0,0.0,-1.224466764736216,-1.2244667647362162,0.0,"['115149228c5acb1e', 'a11b436c2b9a5f58', '7d633327d1f9e91f', '1cde94aa82fe2130', '17b50865e1f32a09', 'e3044defe875b377', '899fe5e080164291', '6d2e800e9d5a5886', '1c24bc2e4f35abd0', '91add54c6f079daa']"
58,14,13.0,0.0,-1.224466764736216,-1.2244667647362162,0.0,"['c144d08962853f09', 'eee09cd9c3c6d622', '96c428eb6d786637', 'a3ffc05a44cce78a', '8cf6664116e18f4b', 'e1eefe3ec0aeee69', '8b589bb79783ecd7', '875b180398dbe7fa', '1028ac738016c880', 'eb2a443e0eb6956e']"
70,12,11.0,0.0,-1.2325612116507294,-1.2325612116507294,0.0,"['428889beec38aa4b', '9b202a13a575c013', '6c733dc4aa941d4d', 'b0be6835d15a913c', '1e189ae22192c4df', 'e49c88a3412e84f7', '672b2601fe3a9739', '3b5acef286a53d6d', 'f41d3531f93e0342', '1e983f1fe7cd877e']"
90,11,10.0,0.0,-1.236608435107986,-1.236608435107986,0.0,"['ef6e22c878528217', 'f2ea09b9927deca8', '8119f18d85ccf02d', 'a6d82d8626bab858', 'ce26400d17edeb3e', '77458224b8fc472a', '25983bbdabaaca4f', 'd2c7e545a1ad35e2', '3819c803d0b4649d', '5dadcc8b0e2bfb53']"
62,11,10.0,0.0,-1.236608435107986,-1.236608435107986,0.0,"['d9a70a5293d2f9e3', '1431728ddfcb835c', 'a03a4b378a869748', '1aed95de4314a4cc', '05549f44d027ccc6', '35ecaa2dc00fc7b1', 'fa09b726417b9191', 'bda4d83664334d2a', 'b671483453867cd4', '8e27e4d71d6c33fe']"
96,10,9.0,0.0,-1.2406556585652428,-1.2406556585652428,0.0,"['b8633fc1be68f8de', 'f33424bf6aad92ed', 'aaec30f28412eea1', 'db24f3d424690467', '21c5caed68ed2cdc', 'c09726531828cd79', '13e6ae27f424e300', '3df4e9144c3d33d7', '5574448c97d05a37', '8d7276916ff79b9d']"
84,9,8.0,0.0,-1.2447028820224992,-1.2447028820224992,0.0,"['772ec767159a0c20', '06703e885ae6e1c5', 'c68b5d69a5f7f338', '0a0edfc2aace8a94', 'd76a648be37c145b', 'e03e0f588cbbfbba', '9699195aabc1b47f', '87e3b1f0a2d893cf', 'dddc5d02dc7a791e']"
61,9,8.0,0.0,-1.2447028820224992,-1.2447028820224992,0.0,"['1ad8bc5d432a6b27', '506fd3874fe54bea', 'f24e42a219d65ec3', 'a89f73708332b3ba', '6afe36e11f4db947', '64e6b19c096bc910', '50d0a97f4121f86c', '052eeaca21d6a180', '55f71cf5b371b392']"
95,9,8.0,0.0,-1.2447028820224992,-1.2447028820224992,0.0,"['ad73ba0340941ab9', '68bc2711790f856f', 'a43ddf2ae95e6641', 'a6e35dd24d4115dc', 'd860db2c93c1a3ac', '08be488820435e0b', '091e6697c55710ac', 'b97381a6c383c5af', 'b1b622a58b4bbf14']"
93,8,7.0,0.0,-1.248750105479756,-1.248750105479756,0.0,"['1b3085a309d9cf47', '415d6535c51983ce', '8763d07545ae4b1e', '5621559b4e9b1457', '0590128116d044aa', 'ffb8fe06f9d620e5', '4f1e6616d879549a', '8328727179a5ea0a']"
