author_id,weighted_degree,community,degree,num_channels,rule_hits,community_size,community_density_w2,z_weighted_degree,z_rule_hits,z_comm_density,suspicion_score
1bd56dad0e5dea83,1402.0,18,1396,3,0,497,0.09166666666666666,7.4740540684155325,-0.03209909273873165,-0.3900356711869145,4.432589236835136
370df457614fa8fb,1398.0,14,1395,3,0,444,0.1,7.447072578700488,-0.03209909273873165,-0.3577969262397338,4.419624217500827
5cfdf86fc7e74a0d,1382.0,35,1378,4,0,384,0.21978021978021978,7.339146619840312,-0.03209909273873165,0.10559074838567624,4.401207409647262
72d57fb9b1643a18,1264.0,14,1260,3,0,444,0.1,6.543192673246509,-0.03209909273873165,-0.3577969262397338,3.8772962742284385
de92f073c0518ff7,864.0,14,864,3,1,444,0.1,3.8450437017420915,3.7545855019686063,-0.3577969262397338,3.7730807292087243
50f8d30c33725aa3,1233.0,11,1229,2,0,445,0.14285714285714285,6.334086127954916,-0.03209909273873165,-0.19199766651137612,3.768412273026319
318ffddfa39f77d1,828.0,11,823,4,1,445,0.14285714285714285,3.602210294306694,3.7545855019686063,-0.19199766651137612,3.6439606107203213
634f48b5f6e818bc,1193.0,1,1183,4,0,758,0.09302325581395349,6.064271230804475,-0.03209909273873165,-0.3847875034048153,3.58724435104671
1f77c2a37cc726bb,1192.0,14,1185,3,0,444,0.1,6.057525858375714,-0.03209909273873165,-0.3577969262397338,3.5858961853059617
90059a9d74100354,1174.0,40,1171,2,0,424,0.1,5.9361091546580145,-0.03209909273873165,-0.3577969262397338,3.5130461630753422
1724c476fda4b52f,1168.0,11,1162,3,0,445,0.14285714285714285,5.895636920085448,-0.03209909273873165,-0.19199766651137612,3.5053427483046384
627060ec6a0e7dbd,1166.0,18,1165,3,0,497,0.09166666666666666,5.882146175227926,-0.03209909273873165,-0.3900356711869145,3.4774445009225716
3d1df05cbddcc3aa,1151.0,40,1141,3,0,424,0.1,5.780965588796511,-0.03209909273873165,-0.3577969262397338,3.41996002355844
ce72b23666fdc3f6,1084.0,34,1078,2,0,390,0.5606060606060606,5.329025636069521,-0.03209909273873165,1.4241264308407977,3.3269883876303
40a265d494b4f6ee,1124.0,9,1109,2,0,1007,0.1087431693989071,5.5988405332199624,-0.03209909273873165,-0.3239726692459705,3.3140674159118872
916f8aa94bd5086a,1122.0,9,1108,2,0,1007,0.1087431693989071,5.585349788362441,-0.03209909273873165,-0.3239726692459705,3.3059729689973745
0904b83ecff8ff6e,1119.0,25,1115,3,0,423,0.13157894736842105,5.5651136710761575,-0.03209909273873165,-0.23562905065041762,3.30266566048516
4f7cdb5b05c65f22,1115.0,4,1111,2,0,500,0.08232118758434548,5.538132181361114,-0.03209909273873165,-0.42619005317221426,3.267420666403954
65032cac21cd2660,1108.0,9,1107,3,0,1007,0.1087431693989071,5.490914574359786,-0.03209909273873165,-0.3239726692459705,3.2493118405957815
139d29a2cdf586ec,1087.0,5,1087,3,0,455,0.23809523809523808,5.349261753355804,-0.03209909273873165,0.17644513288497438,3.2143619282064866
9c2124b2689c98e6,1090.0,11,1086,3,0,445,0.14285714285714285,5.369497870642087,-0.03209909273873165,-0.19199766651137612,3.189659318638622
9c1bc6c271e72432,1083.0,9,1054,1,0,1007,0.1087431693989071,5.32228026364076,-0.03209909273873165,-0.3239726692459705,3.148131254164366
e52a87bcf39af792,1083.0,9,1054,1,0,1007,0.1087431693989071,5.32228026364076,-0.03209909273873165,-0.3239726692459705,3.148131254164366
11315d66efb556e7,1077.0,25,1070,3,0,423,0.13157894736842105,5.281808029068194,-0.03209909273873165,-0.23562905065041762,3.1326822752803816
93fb76a9c14cecab,1070.0,25,1064,3,0,423,0.13157894736842105,5.234590422066867,-0.03209909273873165,-0.23562905065041762,3.1043517110795853
f1c8efb370f8b44a,1036.0,5,1036,3,0,455,0.23809523809523808,5.005247759488991,-0.03209909273873165,0.17644513288497438,3.0079535318863986
e2583d4e2a2b473e,957.0,37,957,3,0,396,1.0,4.472363337616868,-0.03209909273873165,3.1239875280557787,2.982977118280206
87a5620ef6af140f,1030.0,35,1030,2,0,384,0.21978021978021978,4.9647755249164245,-0.03209909273873165,0.10559074838567624,2.976584752692929
25101d48d0ae6e00,1037.0,9,1015,3,0,1007,0.1087431693989071,5.011993131917752,-0.03209909273873165,-0.3239726692459705,2.961958975130561
1f8e0c9fb888de58,1034.0,4,1028,2,0,500,0.08232118758434548,4.991757014631469,-0.03209909273873165,-0.42619005317221426,2.939595566366167
57fc2696a1c05994,1019.0,25,1017,3,0,423,0.13157894736842105,4.8905764282000534,-0.03209909273873165,-0.23562905065041762,2.8979433147594973
1b69b53f4b6d3349,1021.0,4,1017,2,0,500,0.08232118758434548,4.904067173057576,-0.03209909273873165,-0.42619005317221426,2.886981661421831
e4354ef4b20b922d,973.0,34,962,3,0,390,0.5606060606060606,4.580289296477045,-0.03209909273873165,1.4241264308407977,2.877746583874814
b9c5fe55dcb05c2a,1014.0,12,1012,3,0,482,0.125,4.856849566056248,-0.03209909273873165,-0.2610806913981918,2.8751620333984365
850f9a0740758b54,986.0,9,976,4,0,1007,0.1087431693989071,4.667979138050939,-0.03209909273873165,-0.3239726692459705,2.7555505788104733
d93365e1cb890b8a,986.0,1,976,2,0,758,0.09302325581395349,4.667979138050939,-0.03209909273873165,-0.3847875034048153,2.7494690953945886
1f4249d7eacd61f4,974.0,0,972,3,0,793,0.09581646423751687,4.587034668905806,-0.03209909273873165,-0.37398155933062616,2.7019830083149285
be75e887f255a4fa,972.0,18,972,3,0,497,0.09166666666666666,4.573543924048284,-0.03209909273873165,-0.3900356711869145,2.692283150214786
0f78a42b823bbf57,968.0,18,966,3,0,497,0.09166666666666666,4.54656243433324,-0.03209909273873165,-0.3900356711869145,2.67609425638576
9bf883ab20b2aaf9,963.0,9,945,2,0,1007,0.1087431693989071,4.512835572189435,-0.03209909273873165,-0.3239726692459705,2.6624644392935712
12650e5cd57505b6,948.0,38,944,3,0,394,0.2,4.41165498575802,-0.03209909273873165,0.02906801312643427,2.6370601556719624
05d856b002608bb6,939.0,35,928,2,0,384,0.21978021978021978,4.35094663389917,-0.03209909273873165,0.10559074838567624,2.608287418082577
76df2a51b903744f,939.0,35,928,2,0,384,0.21978021978021978,4.35094663389917,-0.03209909273873165,0.10559074838567624,2.608287418082577
042bad586ac2b653,937.0,39,937,3,0,635,0.23809523809523808,4.337455889041648,-0.03209909273873165,0.17644513288497438,2.607278409617993
3c7372a8acc0fc60,573.0,14,573,3,1,444,0.1,1.882140324972628,3.7545855019686063,-0.3577969262397338,2.595338703147046
f0fc91420a3bf603,934.0,0,934,3,0,793,0.09581646423751687,4.317219771755365,-0.03209909273873165,-0.37398155933062616,2.5400940700246637
df6425471920e681,933.0,10,931,3,0,368,0.10526315789473684,4.310474399326604,-0.03209909273873165,-0.3374356136415145,2.539701441136318
c4137dcc771fa809,929.0,11,922,3,0,445,0.14285714285714285,4.283492909611559,-0.03209909273873165,-0.19199766651137612,2.538056342020305
3b3117e55acd1a69,933.0,1,928,3,0,758,0.09302325581395349,4.310474399326604,-0.03209909273873165,-0.3847875034048153,2.534966252159988
86c6413f796bf2e7,905.0,50,905,2,0,461,0.3333333333333333,4.121603971321295,-0.03209909273873165,0.5448879322813249,2.5146115389254167
63efaa65daf3d1bb,920.0,9,905,3,0,1007,0.1087431693989071,4.22278455775271,-0.03209909273873165,-0.3239726692459705,2.4884338306315357
0073e177fa988f26,922.0,4,914,2,0,500,0.08232118758434548,4.236275302610232,-0.03209909273873165,-0.42619005317221426,2.486306539153425
014231c921c17efd,920.0,0,911,2,0,793,0.09581646423751687,4.22278455775271,-0.03209909273873165,-0.37398155933062616,2.4834329416230703
24fc58e66c575e2f,918.0,1,907,2,0,758,0.09302325581395349,4.209293812895188,-0.03209909273873165,-0.3847875034048153,2.4742579003011382
e119e4c50e0be0a9,831.0,20,831,3,0,326,1.0,3.622446411592977,-0.03209909273873165,3.1239875280557787,2.473026962665871
91bba4c1f50f1302,887.0,50,887,2,0,461,0.3333333333333333,4.000187267603596,-0.03209909273873165,0.5448879322813249,2.4417615166947972
1876efbd762be2a5,884.0,2,882,3,0,368,0.3333333333333333,3.9799511503173126,-0.03209909273873165,0.5448879322813249,2.4296198463230274
a4de74d222a98e1c,900.0,1,894,3,0,758,0.09302325581395349,4.087877109177489,-0.03209909273873165,-0.3847875034048153,2.4014078780705193
1ff4db724d428c05,898.0,9,888,1,0,1007,0.1087431693989071,4.074386364319967,-0.03209909273873165,-0.3239726692459705,2.39939491457189
68bc3085f232f5ab,899.0,18,899,2,0,497,0.09166666666666666,4.081131736748728,-0.03209909273873165,-0.3900356711869145,2.3968358378350527
81a360c15e171248,897.0,9,887,2,0,1007,0.1087431693989071,4.067640991891206,-0.03209909273873165,-0.3239726692459705,2.3953476911146336
94197d2139a9c489,897.0,4,894,3,0,500,0.08232118758434548,4.067640991891206,-0.03209909273873165,-0.42619005317221426,2.3851259527220092
3c8e8123fe7c239c,895.0,0,894,3,0,793,0.09581646423751687,4.054150247033684,-0.03209909273873165,-0.37398155933062616,2.382252355191655
b0c54dc384812196,885.0,18,885,2,0,497,0.09166666666666666,3.986696522746074,-0.03209909273873165,-0.3900356711869145,2.34017470943346
144b022993467e73,855.0,50,855,2,0,461,0.3333333333333333,3.7843353498832424,-0.03209909273873165,0.5448879322813249,2.3122503660625853
ac323093ecc4bffa,878.0,18,876,2,0,497,0.09166666666666666,3.9394789157447465,-0.03209909273873165,-0.3900356711869145,2.311844145232664
ec9c33a0b07ef18c,790.0,37,790,2,0,396,1.0,3.345886142013774,-0.03209909273873165,3.1239875280557787,2.30709080091835
577732dc989b7a30,851.0,50,850,2,0,461,0.3333333333333333,3.757353860168198,-0.03209909273873165,0.5448879322813249,2.2960614722335584
b0f1fde3ea62fca1,851.0,50,850,2,0,461,0.3333333333333333,3.757353860168198,-0.03209909273873165,0.5448879322813249,2.2960614722335584
19e221f7de19fbf5,869.0,11,869,2,0,445,0.14285714285714285,3.878770563885897,-0.03209909273873165,-0.19199766651137612,2.2952229345849076
a2abde0d335ffc04,873.0,14,873,2,0,444,0.1,3.905752053600941,-0.03209909273873165,-0.3577969262397338,2.294831902441098
804137650ed86be3,872.0,14,870,2,0,444,0.1,3.89900668117218,-0.03209909273873165,-0.3577969262397338,2.2907846789838415
6f71f52b3fe33b97,858.0,5,858,2,0,455,0.23809523809523808,3.8045714671695254,-0.03209909273873165,0.17644513288497438,2.2875477564947198
475edc34c5773558,869.0,14,867,2,0,444,0.1,3.878770563885897,-0.03209909273873165,-0.3577969262397338,2.2786430086120717
9349575fcf8408ee,869.0,14,867,2,0,444,0.1,3.878770563885897,-0.03209909273873165,-0.3577969262397338,2.2786430086120717
759c43859bd49095,869.0,14,867,2,0,444,0.1,3.878770563885897,-0.03209909273873165,-0.3577969262397338,2.2786430086120717
ac09eaba23618164,868.0,9,861,3,0,1007,0.1087431693989071,3.8720251914571358,-0.03209909273873165,-0.3239726692459705,2.2779782108541915
99e589c397e65065,864.0,21,864,3,0,385,0.14285714285714285,3.8450437017420915,-0.03209909273873165,-0.19199766651137612,2.2749868172986245
bebab9a31c60da1e,494.0,0,493,3,1,793,0.09581646423751687,1.3492559031005056,3.7545855019686063,-0.37398155933062616,2.2739895867146833
829b127fc2004cf9,868.0,0,867,3,0,793,0.09581646423751687,3.8720251914571358,-0.03209909273873165,-0.37398155933062616,2.272977321845726
9047fa1178e582e2,863.0,11,862,3,0,445,0.14285714285714285,3.838298329313331,-0.03209909273873165,-0.19199766651137612,2.270939593841368
702b3861eca17975,865.0,1,854,1,0,758,0.09302325581395349,3.8517890741708527,-0.03209909273873165,-0.3847875034048153,2.2597550570665375
cee147ca71475e6c,839.0,50,839,2,0,461,0.3333333333333333,3.6764093910230655,-0.03209909273873165,0.5448879322813249,2.247494790746479
cf4b2bf34f4dfee1,855.0,25,854,2,0,423,0.13157894736842105,3.7843353498832424,-0.03209909273873165,-0.23562905065041762,2.234198667769411
3d385ca387476090,855.0,25,854,2,0,423,0.13157894736842105,3.7843353498832424,-0.03209909273873165,-0.23562905065041762,2.234198667769411
1b11de0fafd87bcc,854.0,12,851,3,0,482,0.125,3.777589977454481,-0.03209909273873165,-0.2610806913981918,2.2276062802373766
61b98be5d5bbbc84,843.0,39,843,2,0,635,0.23809523809523808,3.7033908807381097,-0.03209909273873165,0.17644513288497438,2.22683940463587
0c7f040da12fb031,856.0,0,845,2,0,793,0.09581646423751687,3.7910807223120035,-0.03209909273873165,-0.37398155933062616,2.2244106403586468
f7540137fb2ce1cc,851.0,25,848,2,0,423,0.13157894736842105,3.757353860168198,-0.03209909273873165,-0.23562905065041762,2.218009773940384
0751786c7af4b9cd,851.0,25,848,2,0,423,0.13157894736842105,3.757353860168198,-0.03209909273873165,-0.23562905065041762,2.218009773940384
cce488933483c3fb,851.0,25,848,2,0,423,0.13157894736842105,3.757353860168198,-0.03209909273873165,-0.23562905065041762,2.218009773940384
fcab993075331edb,852.0,14,852,2,0,444,0.1,3.7640992325969593,-0.03209909273873165,-0.3577969262397338,2.2098402098387093
4d3ff5ca544e5ecd,851.0,18,851,2,0,497,0.09166666666666666,3.757353860168198,-0.03209909273873165,-0.3900356711869145,2.2025691118867345
c62903673b0b9fb8,845.0,21,842,3,0,385,0.14285714285714285,3.716881625595632,-0.03209909273873165,-0.19199766651137612,2.1980895716107485
5b84aee98af95e8b,849.0,18,848,2,0,497,0.09166666666666666,3.7438631153106763,-0.03209909273873165,-0.3900356711869145,2.1944746649722218
b3f3c9a19702e53a,841.0,23,839,2,0,538,0.16176470588235295,3.689900135880588,-0.03209909273873165,-0.11885093427827706,2.189215351005032
99dbeb63c8a6cc5d,842.0,11,841,2,0,445,0.14285714285714285,3.6966455083093486,-0.03209909273873165,-0.19199766651137612,2.1859479012389786
8cac79aeec39a437,842.0,21,842,3,0,385,0.14285714285714285,3.6966455083093486,-0.03209909273873165,-0.19199766651137612,2.1859479012389786
df2bd2734cff6873,841.0,44,835,2,0,426,0.14166666666666666,3.689900135880588,-0.03209909273873165,-0.19660320150383048,2.1814401242824766
901fad2a734b4e4d,845.0,18,845,2,0,497,0.09166666666666666,3.716881625595632,-0.03209909273873165,-0.3900356711869145,2.178285771143195
7f7326f206ccbdec,838.0,11,838,2,0,445,0.14285714285714285,3.669664018594305,-0.03209909273873165,-0.19199766651137612,2.169759007409952
437a880fb7d5e85a,836.0,11,834,1,0,445,0.14285714285714285,3.6561732737367825,-0.03209909273873165,-0.19199766651137612,2.161664560495439
2f2f9f8aecd98304,836.0,11,834,1,0,445,0.14285714285714285,3.6561732737367825,-0.03209909273873165,-0.19199766651137612,2.161664560495439
507721a434ecf5f9,840.0,14,839,2,0,444,0.1,3.6831547634518267,-0.03209909273873165,-0.3577969262397338,2.1612735283516296
1d105d4ae2cc7c29,840.0,14,839,2,0,444,0.1,3.6831547634518267,-0.03209909273873165,-0.3577969262397338,2.1612735283516296
8bd870692b607715,826.0,5,826,2,0,455,0.23809523809523808,3.588719549449172,-0.03209909273873165,0.17644513288497438,2.158036605862508
da0bacf21e44f01a,836.0,25,835,3,0,423,0.13157894736842105,3.6561732737367825,-0.03209909273873165,-0.23562905065041762,2.157301422081535
96d2412a9d8194f3,838.0,14,838,2,0,444,0.1,3.669664018594305,-0.03209909273873165,-0.3577969262397338,2.1531790814371163
534374144ced9cd1,824.0,5,824,2,0,455,0.23809523809523808,3.57522880459165,-0.03209909273873165,0.17644513288497438,2.149942158947994
1dcbca0c9dff045f,837.0,14,836,2,0,444,0.1,3.6629186461655436,-0.03209909273873165,-0.3577969262397338,2.1491318579798597
327620e48a74e863,836.0,4,834,2,0,500,0.08232118758434548,3.6561732737367825,-0.03209909273873165,-0.42619005317221426,2.138245321829355
fcb965e4c646999c,836.0,4,834,2,0,500,0.08232118758434548,3.6561732737367825,-0.03209909273873165,-0.42619005317221426,2.138245321829355
c355f801b2dce6a6,833.0,18,832,2,0,497,0.09166666666666666,3.6359371564504994,-0.03209909273873165,-0.3900356711869145,2.1297190896561156
ce4b73650c0848e7,833.0,18,832,2,0,497,0.09166666666666666,3.6359371564504994,-0.03209909273873165,-0.3900356711869145,2.1297190896561156
d50bfb87baf31e27,831.0,1,817,3,0,758,0.09302325581395349,3.622446411592977,-0.03209909273873165,-0.3847875034048153,2.122149459519812
754b00afe5987f52,827.0,12,827,2,0,482,0.125,3.5954649218779333,-0.03209909273873165,-0.2610806913981918,2.118331246891448
18efe33ebc0fc3c9,824.0,11,822,2,0,445,0.14285714285714285,3.57522880459165,-0.03209909273873165,-0.19199766651137612,2.113097879008359
37b3020054d9f938,784.0,34,784,2,0,390,0.5606060606060606,3.305413907441208,-0.03209909273873165,1.4241264308407977,2.112821350453312
5e214fd80f79a5bc,826.0,18,826,2,0,497,0.09166666666666666,3.588719549449172,-0.03209909273873165,-0.3900356711869145,2.1013885254553193
06dbe3c0dc72664e,810.0,5,810,2,0,455,0.23809523809523808,3.4807935905889953,-0.03209909273873165,0.17644513288497438,2.0932810305464016
baa5ff03f533e6c0,819.0,25,818,2,0,423,0.13157894736842105,3.541501942447845,-0.03209909273873165,-0.23562905065041762,2.088498623308172
83abb031db28d557,811.0,3,811,3,0,419,0.2,3.4875389630177565,-0.03209909273873165,0.02906801312643427,2.0825905420278046
83932a7ac471b8ee,807.0,39,807,2,0,635,0.23809523809523808,3.4605574733027122,-0.03209909273873165,0.17644513288497438,2.0811393601746317
8db504d3333edc80,446.0,0,446,3,1,793,0.09581646423751687,1.0254780265199757,3.7545855019686063,-0.37398155933062616,2.0797228607663656
c8ce26a526bc73eb,821.0,4,821,2,0,500,0.08232118758434548,3.5549926873053668,-0.03209909273873165,-0.42619005317221426,2.0775369699705055
2266711dcac6c1b8,819.0,40,818,2,0,424,0.1,3.541501942447845,-0.03209909273873165,-0.3577969262397338,2.0762818357492403
9924b091e50f053f,816.0,4,814,2,0,500,0.08232118758434548,3.521265825161562,-0.03209909273873165,-0.42619005317221426,2.0573008526842225
74fb86e2d9aa48a8,816.0,4,814,2,0,500,0.08232118758434548,3.521265825161562,-0.03209909273873165,-0.42619005317221426,2.0573008526842225
876df5875a043063,815.0,4,815,2,0,500,0.08232118758434548,3.5145204527328007,-0.03209909273873165,-0.42619005317221426,2.053253629226966
76e7e84ab942c37a,810.0,12,810,2,0,482,0.125,3.4807935905889953,-0.03209909273873165,-0.2610806913981918,2.0495284481180853
c403d74d55e150e6,765.0,34,765,2,0,390,0.5606060606060606,3.177251831294748,-0.03209909273873165,1.4241264308407977,2.035924104765436
f1c65f38d89fa400,70.0,91,70,2,2,71,0.0,-1.5107820066941762,7.541270096675944,-0.7446618656059019,2.0355726480932814
2d410cd685fc1711,806.0,12,805,2,0,482,0.125,3.453812100873951,-0.03209909273873165,-0.2610806913981918,2.033339554289059
0f2d870a0221bc2a,806.0,12,805,2,0,482,0.125,3.453812100873951,-0.03209909273873165,-0.2610806913981918,2.033339554289059
7a1a54028579fa3f,807.0,9,806,2,0,1007,0.1087431693989071,3.4605574733027122,-0.03209909273873165,-0.3239726692459705,2.0310975799615374
f14959b6a1204415,807.0,9,806,2,0,1007,0.1087431693989071,3.4605574733027122,-0.03209909273873165,-0.3239726692459705,2.0310975799615374
cbe0055a80271052,802.0,25,799,2,0,423,0.13157894736842105,3.426830611158907,-0.03209909273873165,-0.23562905065041762,2.0196958245348093
4797079b6198f35b,802.0,25,799,2,0,423,0.13157894736842105,3.426830611158907,-0.03209909273873165,-0.23562905065041762,2.0196958245348093
b8fe07bfd84c3374,802.0,25,799,2,0,423,0.13157894736842105,3.426830611158907,-0.03209909273873165,-0.23562905065041762,2.0196958245348093
0035ac866676928e,804.0,9,803,2,0,1007,0.1087431693989071,3.4403213560164287,-0.03209909273873165,-0.3239726692459705,2.018955909589767
5c7ea7691314920e,786.0,39,786,2,0,635,0.23809523809523808,3.31890465229873,-0.03209909273873165,0.17644513288497438,1.9961476675722427
4dd57c8886d1843f,788.0,38,787,2,0,394,0.2,3.3323953971562523,-0.03209909273873165,0.02906801312643427,1.989504402510902
692d9c575fb619eb,798.0,18,798,2,0,497,0.09166666666666666,3.3998491214438626,-0.03209909273873165,-0.3900356711869145,1.988066268652133
6f96a6d31975169d,782.0,5,782,2,0,455,0.23809523809523808,3.291923162583686,-0.03209909273873165,0.17644513288497438,1.9799587737432163
918cc59c2412cf66,796.0,4,792,1,0,500,0.08232118758434548,3.3863583765863403,-0.03209909273873165,-0.42619005317221426,1.9763563835390898
737ae29b919ededf,796.0,4,792,1,0,500,0.08232118758434548,3.3863583765863403,-0.03209909273873165,-0.42619005317221426,1.9763563835390898
b0720289b2e80462,790.0,12,789,2,0,482,0.125,3.345886142013774,-0.03209909273873165,-0.2610806913981918,1.9685839789729527
76fb09df60ce168a,775.0,5,773,2,0,455,0.23809523809523808,3.2447055555823585,-0.03209909273873165,0.17644513288497438,1.9516282095424198
dcfa848ee2b0cbcd,775.0,5,773,2,0,455,0.23809523809523808,3.2447055555823585,-0.03209909273873165,0.17644513288497438,1.9516282095424198
c90d51b74eae6e63,775.0,5,773,2,0,455,0.23809523809523808,3.2447055555823585,-0.03209909273873165,0.17644513288497438,1.9516282095424198
3cfa896c6b6b1f81,744.0,34,735,2,0,390,0.5606060606060606,3.0355990102907664,-0.03209909273873165,1.4241264308407977,1.950932412163047
517e71b40bc11663,744.0,34,735,2,0,390,0.5606060606060606,3.0355990102907664,-0.03209909273873165,1.4241264308407977,1.950932412163047
7e17bde97bb4bd79,744.0,34,735,2,0,390,0.5606060606060606,3.0355990102907664,-0.03209909273873165,1.4241264308407977,1.950932412163047
358dc8b9f7c40df8,744.0,34,735,2,0,390,0.5606060606060606,3.0355990102907664,-0.03209909273873165,1.4241264308407977,1.950932412163047
278e973d575ef8e1,744.0,34,735,2,0,390,0.5606060606060606,3.0355990102907664,-0.03209909273873165,1.4241264308407977,1.950932412163047
93b600ecda20c1b1,744.0,34,735,2,0,390,0.5606060606060606,3.0355990102907664,-0.03209909273873165,1.4241264308407977,1.950932412163047
43e636bab5f8f809,744.0,34,735,2,0,390,0.5606060606060606,3.0355990102907664,-0.03209909273873165,1.4241264308407977,1.950932412163047
b62d113f774ecc8c,744.0,34,735,2,0,390,0.5606060606060606,3.0355990102907664,-0.03209909273873165,1.4241264308407977,1.950932412163047
955c8db29eb4be71,787.0,9,787,2,0,1007,0.1087431693989071,3.325650024727491,-0.03209909273873165,-0.3239726692459705,1.950153110816405
acf3f9202dd9eac2,737.0,34,737,2,0,390,0.5606060606060606,2.988381403289439,-0.03209909273873165,1.4241264308407977,1.9226018479622506
ad821ca6ae0bbef4,778.0,25,778,2,0,423,0.13157894736842105,3.2649416728686416,-0.03209909273873165,-0.23562905065041762,1.9225624615606505
7fa95e25519c50de,780.0,0,778,2,0,793,0.09581646423751687,3.278432417726164,-0.03209909273873165,-0.37398155933062616,1.916821657607143
55d84a7952d447a7,767.0,35,764,2,0,384,0.21978021978021978,3.19074257615227,-0.03209909273873165,0.10559074838567624,1.912164983434437
a7f14646cb057104,767.0,35,764,2,0,384,0.21978021978021978,3.19074257615227,-0.03209909273873165,0.10559074838567624,1.912164983434437
74d0b86f6f9ed055,772.0,27,769,3,0,475,0.15555555555555556,3.2244694382960755,-0.03209909273873165,-0.142871959925196,1.9075548298896328
88bbbdbe5363dec1,775.0,4,775,2,0,500,0.08232118758434548,3.2447055555823585,-0.03209909273873165,-0.42619005317221426,1.8913646909367008
bac153366bc4e07e,774.0,18,774,2,0,497,0.09166666666666666,3.2379601831535973,-0.03209909273873165,-0.3900356711869145,1.8909329056779742
2a745ea2669103de,763.0,3,762,2,0,419,0.2,3.163761086437226,-0.03209909273873165,0.02906801312643427,1.8883238160794862
e86bce7eecff1d0b,763.0,3,762,2,0,419,0.2,3.163761086437226,-0.03209909273873165,0.02906801312643427,1.8883238160794862
1c2623fb9b0bd0de,684.0,37,684,2,0,396,1.0,2.6308766645651036,-0.03209909273873165,3.1239875280557787,1.8780851144491473
39789fdbfb29f2b1,766.0,44,763,2,0,426,0.14166666666666666,3.1839972037235094,-0.03209909273873165,-0.19660320150383048,1.8778983649882297
295a498a25ba6086,770.0,0,770,2,0,793,0.09581646423751687,3.210978693438553,-0.03209909273873165,-0.37398155933062616,1.8763494230345765
b0de0424ee881055,762.0,6,753,3,0,296,0.16666666666666666,3.157015714008465,-0.03209909273873165,-0.0998869666622885,1.8713810946433576
4277639b1c837214,768.0,4,768,2,0,500,0.08232118758434548,3.1974879485810312,-0.03209909273873165,-0.42619005317221426,1.8630341267359045
fe2ae0daa88aa03a,762.0,11,762,2,0,445,0.14285714285714285,3.157015714008465,-0.03209909273873165,-0.19199766651137612,1.8621700246584487
5fd228ffe34eef36,766.0,0,765,2,0,793,0.09581646423751687,3.1839972037235094,-0.03209909273873165,-0.37398155933062616,1.86016052920555
fe958e625b3723e8,766.0,0,765,2,0,793,0.09581646423751687,3.1839972037235094,-0.03209909273873165,-0.37398155933062616,1.86016052920555
7a1a33e110888271,763.0,9,754,1,0,1007,0.1087431693989071,3.163761086437226,-0.03209909273873165,-0.3239726692459705,1.8530197478422457
a615afdf99bd867d,763.0,9,754,1,0,1007,0.1087431693989071,3.163761086437226,-0.03209909273873165,-0.3239726692459705,1.8530197478422457
24867a8c726a1810,763.0,9,754,1,0,1007,0.1087431693989071,3.163761086437226,-0.03209909273873165,-0.3239726692459705,1.8530197478422457
546a17d7a00b4cae,763.0,9,754,1,0,1007,0.1087431693989071,3.163761086437226,-0.03209909273873165,-0.3239726692459705,1.8530197478422457
5919ec414bb9a1c3,763.0,9,754,1,0,1007,0.1087431693989071,3.163761086437226,-0.03209909273873165,-0.3239726692459705,1.8530197478422457
055f09e522295889,763.0,9,754,1,0,1007,0.1087431693989071,3.163761086437226,-0.03209909273873165,-0.3239726692459705,1.8530197478422457
